student;snapshot;datetime;exception;class;method;line;secondary_class;secondary_method;secondary_line
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_32_21.650Z;2020-10-26 17:32:21;java.lang.NullPointerException;Space;simulate;85;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-26T17_49_15.669Z;2020-10-26 17:49:15;java.lang.NullPointerException;Space;simulate;90;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_06_13.301Z;2020-10-27 15:06:13;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;SpaceTest;testSimulate;68
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateToString1;82
71fe42a113dd697e5b2febb2d566d6f80d376d03;2020-10-27T15_47_01.421Z;2020-10-27 15:47:01;java.lang.NullPointerException;Space;simulate;97;NBodyTest;testSimulateNBody;62
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-29T23_28_02.865Z;2020-10-29 23:28:02;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSetBodies;49
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSimulate;64
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSetRadius;40
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSetBodies;49
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSimulate;64
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSetRadius;40
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSetBodies;49
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSimulate;64
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;SpaceTest;testSetRadius;40
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateToString1;77
736f3aaa60c9d0eaab53014dd997f5c90600091f;2020-10-30T00_11_40.839Z;2020-10-30 00:11:40;java.lang.NullPointerException;Space;<init>;42;NBodyTest;testSimulateNBody;56
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;Space;toString;39;NBodyTest;testSimulateToString1;84
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;NBodyTest;testSimulateNBody;64;;;
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;SpaceTest;testSetBodies;51;;;
737a7201f8108e07db06622a15ebc3a749e50f3e;2020-10-31T23_23_41.592Z;2020-10-31 23:23:41;java.lang.NullPointerException;SpaceTest;testSimulate;70;;;
